"genus","species","scientificname","decimallatitude","decimallongitude","elevation","day","month","year","taxonkey"
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-26.65,-54.13333,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.15,-57.23333,NA,9,6,1990,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.61666,-57.53333,NA,16,3,1994,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.093056,-43.983611,1400,25,9,2001,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.196944,-43.435833,1097,12,1,2012,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-19.973333,-43.474444,910,28,10,2018,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.255586,-43.578594,1105,13,10,2007,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-27.334533,-49.942244,616,31,7,2008,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.156389,-43.826944,937.5,30,6,2010,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-19.816667,-43.666667,1600,15,8,1985,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.748061,-46.154694,1145,1,6,2001,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.113611,-43.894444,1309.5,21,4,2010,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-21.308889,-56.553611,331,11,9,2012,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-19.496111,-43.546667,1467,27,6,2019,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-19.98,-44.110833,875,23,9,2008,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-19.203056,-43.335833,0,21,6,2018,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.0325,-43.710278,0,24,7,2011,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.41,-41.834167,1280,11,9,2016,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.128611,-43.906389,0,4,12,2019,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-21.580222,-44.142917,1125,6,6,2001,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-19.409611,-43.419167,0,25,10,2008,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.153611,-43.436667,0,12,5,2015,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.135,-43.486944,0,31,7,2016,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-19.98,-44.110833,875,27,8,2008,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-27.989167,-49.048889,821,30,5,2010,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-13.4447768,-40.4305779,NA,12,10,1983,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-19.586444,-43.455333,0,24,3,2019,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-13.9913,-47.5167,1550,4,3,1973,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-14.88076,-47.5333,1000,17,3,1971,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.548936,-48.631716,NA,11,5,1909,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.7834208,-47.9298727,NA,22,11,1977,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-16.79518,-47.6,1175,1,11,1965,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-17,-48,NA,1,11,1965,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.906667,-48.01,1090,25,8,2014,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-14.9,-39.033333,50,4,12,1992,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-27.867778,-49.044167,NA,14,8,2009,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-26.819722,-52.470278,NA,24,3,2009,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-17.354167,-48.532222,720,11,7,1996,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.76,-41.788056,1310,5,3,2018,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-28.249444,-50.749167,650,1,9,2006,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-17.875278,-48.508056,NA,12,7,1996,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.726944,-47.965833,NA,3,9,1992,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.7553,-46.1447,NA,6,6,2000,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.7553,-46.1447,NA,28,2,2000,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-18.001,-44.001,NA,30,6,1841,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.2875,-43.5081,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.23559,-45.012952,NA,13,8,2015,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.0147,-47.9267,NA,10,11,2001,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.7119,-47.4278,NA,15,8,2004,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-16.445,-52.306944,NA,28,8,2009,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-18.705833,-50.468333,NA,8,7,2008,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.7553,-46.1447,NA,14,10,1999,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.7553,-46.1447,NA,11,10,1999,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.165,-51.17,0,13,7,2010,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-16.2,-67.83,725,20,10,1982,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.41,-49.7,590,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.595944,-46.6585,924,15,8,2013,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-29.226308,-51.339822,745,15,9,2023,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-29.321389,-50.816667,788,23,3,2019,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-27.002778,-50.220556,893,15,9,2010,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.253611,-50.005278,896,31,8,2010,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-27.721111,-49.229167,803,17,6,2010,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-28.981583,-51.084056,791,17,8,2010,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-26.9,-54.2,NA,25,8,1996,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-29.44673,-50.580093,800,17,8,1996,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-29.44673,-50.580093,NA,29,10,1994,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-19.970556,-40.140556,NA,6,8,2018,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.518611,-41.086389,1134,21,10,2018,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.95,-40.811667,NA,1,7,2021,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.09,-50.15,NA,9,12,1903,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-19.42,-43.67,900,2,5,1952,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.43,-48.94,NA,1,9,1911,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-18.13,-43.38,1050,12,10,2015,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.47,-49.01,NA,21,5,1909,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.264722,-40.574722,NA,14,11,1996,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.27,-52.25,500,19,6,1966,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.779722,-47.929444,NA,8,9,1977,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.779722,-47.929444,NA,10,12,1961,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-13.776667,-47.264444,NA,10,10,1979,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",2.47,-51.02,NA,8,12,1984,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-16.070833,-57.678889,NA,30,10,1985,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.453056,-47.614167,NA,18,2,1975,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-14.499722,-39.115,NA,6,8,2005,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-16.78,-47.65,1180,5,4,1973,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-19.948056,-43.248611,1000,29,1,1970,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-17.12,-43.07,NA,14,2,1988,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-27.615556,-48.627222,1000,11,8,1960,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-12.563333,-41.389722,900,10,6,1981,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.973333,-43.249444,NA,NA,6,1960,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-27.126667,-48.910278,50,19,10,1950,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-30.033056,-51.23,NA,11,11,1989,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.42,-49.97,NA,31,5,1989,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.654444,-46.621944,NA,11,9,1981,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-13.755278,-47.516667,1000,13,3,1969,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-13.991389,-47.516667,1550,4,3,1973,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.779722,-47.929444,NA,22,6,1981,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.779722,-47.929444,NA,5,6,1978,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-19.513611,-43.744722,NA,23,5,1980,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.173611,-39.341667,NA,12,4,2007,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-17.1,-51.82,900,31,10,1964,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-14.585556,-48.45,750,22,1,1972,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-13.58,-41.45,NA,22,3,1980,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-12.47,-41.43,NA,27,5,1980,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-26.908056,-48.661667,250,4,8,1955,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.874444,-50.382778,NA,25,6,1969,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.520278,-48.509167,3.5,23,10,1967,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.9,-47.06,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-29.433333,-50.395556,830,3,6,1994,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-14.12,-42.48,NA,9,4,1980,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.723333,-51.096944,NA,8,6,1999,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-29.308889,-51.1675,150,26,1,2003,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-17.25,-51.8,950,26,6,1966,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.779722,-47.929444,NA,29,7,1965,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.779722,-47.929444,1025,14,7,1966,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.779722,-47.929444,NA,26,8,1965,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-21.923611,-46.385833,NA,11,7,1856,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.23,-47.55,NA,21,7,1966,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-18.090278,-43.432778,845,12,4,1973,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.177222,-40.922778,NA,18,7,2007,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-14.593056,-39.284444,NA,18,5,2000,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-12.6,-41.48,NA,25,5,1980,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-11.58,-41.2,NA,30,5,1980,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.496111,-44.563056,NA,NA,NA,1918,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-27.126667,-48.910278,50,23,8,1950,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.942222,-53.164167,NA,15,5,1966,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-24.75,-48.75,NA,6,12,1983,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-24.468056,-47.298889,NA,10,12,1981,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-29.448333,-50.583333,750,9,1,2000,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-16.956944,-51.810278,NA,25,10,1964,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-19.274444,-44.404167,NA,16,5,1955,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-21.923611,-46.385833,NA,28,9,1875,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.173611,-39.341667,NA,23,9,2006,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-8.435833,-35.504167,NA,17,8,2010,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-14.78,-39.03,NA,NA,NA,1984,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-27.15,-53.78,NA,12,11,1964,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.428611,-48.711667,NA,2,6,1982,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.955833,-43.274444,NA,3,6,1874,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.779722,-47.929444,NA,12,9,1964,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.779722,-47.929444,NA,10,10,1979,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.779722,-47.929444,NA,20,1,1980,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-17.314722,-53.215278,NA,15,2,1975,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-19.513611,-43.744722,NA,9,10,1981,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.198056,-39.397222,NA,15,9,2004,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-8.699167,-35.856111,NA,22,11,2011,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.824167,-49.073611,NA,15,8,2010,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-14.880833,-47.533333,1000,17,3,1971,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-18.666667,-46.8,NA,31,1,1970,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-14.593333,-39.284167,200,7,8,1980,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-26.304444,-48.845556,650,21,6,1957,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.190278,-49.314167,NA,30,4,1967,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-24.28,-49.28,NA,16,1,1965,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.25,-47.819722,NA,11,6,1979,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-29.168333,-51.179167,780,30,9,1999,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.159722,-39.039167,NA,NA,8,1834,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.58,-47.692778,1000,23,7,1966,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.654444,-46.621944,NA,15,9,1987,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-13.441111,-40.430556,NA,2,6,1993,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-13.686944,-39.479167,550,2,4,1993,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-10.685278,-37.425278,650,25,1,1992,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-21.981111,-42.368056,NA,10,2,1993,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.374722,-46.740833,NA,25,7,1945,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-29.168333,-51.179167,780,10,8,1999,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.588611,-47.408333,NA,NA,7,1834,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-12.022778,-41.225833,NA,12,3,2002,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-18.423333,-43.702778,1300,15,1,1969,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.779722,-47.929444,NA,21,10,1978,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-18.378056,-46.031667,NA,10,9,1963,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-16.956944,-51.810278,800,26,6,1966,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.173611,-39.341667,NA,14,5,2005,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-18.0165614,-49.3549728,NA,6,9,1976,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-14.5968026,-39.2843024,NA,18,5,2000,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-30.8550346,-51.8127136,8,27,11,1999,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-27.126635,-48.910147,50,19,10,1950,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-26.3082961,-48.8461717,650,21,6,1957,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.5441636,-46.6304064,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.761343,-42.868031,NA,23,2,1959,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.08,-47.93,6,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.390833,-49.377778,NA,14,6,1995,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-24.687744,-48.777783,NA,27,4,2014,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.958889,-47.894722,NA,13,11,1989,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.448528,-46.648417,790,9,11,2012,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-17.74166,-63.2,500,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-16.55,-42.86666,1000,28,5,1988,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-26.033333,-57.4,NA,22,12,1993,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-17.416667,-63.666667,315,31,10,1990,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.202778,-39.408056,650,17,3,2005,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.63333,-45.86666,920,27,6,1986,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-10.693,-40.37916,1200,10,4,2001,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-29.208905,-51.053712,780,11,3,2005,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-29.161667,-51.180833,783,15,10,1999,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-29.161667,-51.180833,783,24,1,2002,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-26.05,-56.83333,NA,27,1,1989,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-14.81666,-66.33333,250,4,11,1985,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-26.06666,-56.8,300,31,10,1989,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-26.05,-56.83333,NA,18,3,1989,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.283333,-49.216667,NA,19,11,2003,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.283333,-49.216667,NA,1,1,2004,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.283333,-49.216667,NA,15,1,2004,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.283333,-49.216667,NA,16,9,2004,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.385278,-49.273611,945,2,9,2010,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.824167,-49.073611,850,7,9,2010,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-24.133333,-49.633333,850,25,9,2009,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-24.533333,-50.283333,1100,27,9,2008,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-24.237778,-49.7225,NA,1,10,2014,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.4081668,-49.7004159,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.9273765,-46.8684979,NA,NA,NA,2001,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.804575,-46.8992977,NA,NA,NA,2001,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.6404655,-50.4304212,NA,NA,NA,2011,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.7526738,-46.9353998,NA,NA,NA,2001,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.8596775,-46.7406998,NA,NA,NA,1998,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.8571743,-47.6273037,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.9085753,-46.9153011,NA,NA,NA,2001,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.7949749,-46.9375979,NA,NA,NA,2001,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.9171754,-46.8836999,NA,NA,NA,2000,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.5810788,-46.7270008,NA,NA,NA,1986,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.6404655,-50.4304212,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.2171809,-45.0336861,NA,NA,NA,2004,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.3450846,-48.4631767,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.4082398,-49.7006539,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.7864737,-47.0059994,NA,NA,NA,2001,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.9154764,-46.8642978,NA,NA,NA,2001,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-21.3265663,-48.2179023,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-21.154667,-48.096002,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-24.0557758,-47.9935089,NA,NA,NA,2001,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.2235813,-45.310989,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-25.0785697,-47.9318178,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.8937724,-48.701513,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.8324761,-46.9167999,NA,NA,NA,2000,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.2837811,-45.0503864,NA,NA,NA,2004,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.8731752,-46.9027999,NA,NA,NA,2000,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.831274,-46.934798,NA,NA,NA,2000,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-21.9801728,-46.7456953,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-22.826876,-46.940001,NA,NA,NA,2000,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-23.3562828,-44.8511862,NA,NA,NA,NA,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.7834208,-47.9298727,NA,26,8,1965,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-27.1069827,-53.4025961,550,1,1,1957,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-26.821667,-49.77,701,21,6,2010,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-27.539167,-49.211111,809,20,5,2009,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-10.688909,-37.4250835,650,25,1,1992,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-24.254964,-49.7062215,NA,22,11,1990,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-20.588552,-47.408394,NA,NA,7,1834,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.7834208,-47.9298727,NA,10,12,1961,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-15.2647,-40.5747,NA,14,11,1996,7422518
"Myrsine","Myrsine umbellata","Myrsine umbellata Mart.",-8.4357,-35.5041,NA,17,8,2010,7422518
