"species"	"decimalLongitude"	"decimalLatitude"
"8065"	"Ramphastos dicolorus"	-54.138916	-25.530764
"8066"	"Ramphastos dicolorus"	-50.32503	-25.620222
"8067"	"Ramphastos dicolorus"	-45.78268	-23.763922
"8068"	"Ramphastos dicolorus"	-46.29076	-23.772802
"8069"	"Ramphastos dicolorus"	-44.61104	-22.444906
"8070"	"Ramphastos dicolorus"	-48.50897	-27.637747
"8071"	"Ramphastos dicolorus"	-46.47826	-23.583773
"8072"	"Ramphastos dicolorus"	-53.90178	-27.153433
"8073"	"Ramphastos dicolorus"	-50.90627	-23.750467
"8074"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8075"	"Ramphastos dicolorus"	-47.353947	-24.026968
"8076"	"Ramphastos dicolorus"	-45.506752	-22.753641
"8077"	"Ramphastos dicolorus"	-44.79607	-22.352962
"8078"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8079"	"Ramphastos dicolorus"	-54.099197	-26.609623
"8080"	"Ramphastos dicolorus"	-45.061695	-23.429602
"8081"	"Ramphastos dicolorus"	-45.933582	-23.071678
"8082"	"Ramphastos dicolorus"	-49.30841	-26.324493
"8083"	"Ramphastos dicolorus"	-41.730247	-20.467573
"8084"	"Ramphastos dicolorus"	-44.08497	-22.769003
"8085"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8086"	"Ramphastos dicolorus"	-45.86192	-22.92503
"8087"	"Ramphastos dicolorus"	-51.537373	-29.2342
"8088"	"Ramphastos dicolorus"	-47.353947	-24.026968
"8089"	"Ramphastos dicolorus"	-46.711132	-23.700237
"8090"	"Ramphastos dicolorus"	-49.284336	-25.378326
"8091"	"Ramphastos dicolorus"	-44.983597	-21.72091
"8092"	"Ramphastos dicolorus"	-50.812305	-29.363897
"8093"	"Ramphastos dicolorus"	-48.2985	-24.312246
"8094"	"Ramphastos dicolorus"	-46.457584	-23.810413
"8095"	"Ramphastos dicolorus"	-45.129047	-23.22996
"8096"	"Ramphastos dicolorus"	-48.701214	-27.610031
"8097"	"Ramphastos dicolorus"	-51.25537	-23.479624
"8098"	"Ramphastos dicolorus"	-44.51939	-22.266365
"8099"	"Ramphastos dicolorus"	-46.716587	-23.719648
"8100"	"Ramphastos dicolorus"	-49.406677	-26.75923
"8101"	"Ramphastos dicolorus"	-54.086754	-27.178988
"8102"	"Ramphastos dicolorus"	-53.981667	-26.520718
"8103"	"Ramphastos dicolorus"	-46.25224	-23.75537
"8104"	"Ramphastos dicolorus"	-51.08037	-29.518175
"8105"	"Ramphastos dicolorus"	-47.9864	-24.044268
"8106"	"Ramphastos dicolorus"	-41.06576	-20.493599
"8107"	"Ramphastos dicolorus"	-55.60279	-26.98659
"8108"	"Ramphastos dicolorus"	-54.376106	-25.709248
"8109"	"Ramphastos dicolorus"	-47.993073	-24.057072
"8110"	"Ramphastos dicolorus"	-54.52135	-25.555126
"8111"	"Ramphastos dicolorus"	-45.933582	-23.071678
"8112"	"Ramphastos dicolorus"	-46.656208	-23.800226
"8113"	"Ramphastos dicolorus"	-48.969875	-26.313509
"8114"	"Ramphastos dicolorus"	-55.477116	-24.128653
"8115"	"Ramphastos dicolorus"	-47.04555	-23.625984
"8116"	"Ramphastos dicolorus"	-44.724613	-22.36484
"8117"	"Ramphastos dicolorus"	-46.499954	-23.731123
"8118"	"Ramphastos dicolorus"	-48.65509	-26.963905
"8119"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8120"	"Ramphastos dicolorus"	-41.89978	-20.518293
"8121"	"Ramphastos dicolorus"	-54.426273	-25.722132
"8122"	"Ramphastos dicolorus"	-45.857086	-23.38647
"8123"	"Ramphastos dicolorus"	-48.63772	-26.970118
"8124"	"Ramphastos dicolorus"	-45.20704	-22.86339
"8125"	"Ramphastos dicolorus"	-44.946648	-22.386673
"8126"	"Ramphastos dicolorus"	-47.561188	-24.00366
"8127"	"Ramphastos dicolorus"	-44.600163	-22.442822
"8128"	"Ramphastos dicolorus"	-46.716587	-23.719648
"8129"	"Ramphastos dicolorus"	-46.62337	-23.638762
"8130"	"Ramphastos dicolorus"	-49.247616	-26.37962
"8131"	"Ramphastos dicolorus"	-44.79502	-22.352066
"8132"	"Ramphastos dicolorus"	-46.465134	-23.850883
"8133"	"Ramphastos dicolorus"	-54.602665	-26.417965
"8134"	"Ramphastos dicolorus"	-46.292652	-23.773407
"8135"	"Ramphastos dicolorus"	-45.915276	-22.902407
"8136"	"Ramphastos dicolorus"	-48.89358	-27.099215
"8137"	"Ramphastos dicolorus"	-53.959457	-25.859821
"8138"	"Ramphastos dicolorus"	-49.066105	-26.7456
"8139"	"Ramphastos dicolorus"	-45.732437	-22.68752
"8140"	"Ramphastos dicolorus"	-47.561188	-24.00366
"8141"	"Ramphastos dicolorus"	-44.87048	-23.152365
"8142"	"Ramphastos dicolorus"	-46.846634	-23.607727
"8143"	"Ramphastos dicolorus"	-53.703083	-29.707035
"8144"	"Ramphastos dicolorus"	-46.29076	-23.772802
"8145"	"Ramphastos dicolorus"	-46.637756	-23.461594
"8146"	"Ramphastos dicolorus"	-46.66096	-23.586164
"8147"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8148"	"Ramphastos dicolorus"	-54.168785	-25.857317
"8149"	"Ramphastos dicolorus"	-51.17026	-26.07017
"8150"	"Ramphastos dicolorus"	-54.426273	-25.722132
"8151"	"Ramphastos dicolorus"	-45.86192	-22.92503
"8152"	"Ramphastos dicolorus"	-46.301388	-23.777185
"8153"	"Ramphastos dicolorus"	-43.855984	-21.955606
"8154"	"Ramphastos dicolorus"	-53.972546	-25.870007
"8155"	"Ramphastos dicolorus"	-50.855095	-29.428398
"8156"	"Ramphastos dicolorus"	-44.61104	-22.444906
"8157"	"Ramphastos dicolorus"	-54.048553	-26.731182
"8158"	"Ramphastos dicolorus"	-45.933582	-23.071678
"8159"	"Ramphastos dicolorus"	-48.98153	-26.914576
"8160"	"Ramphastos dicolorus"	-45.65568	-22.684746
"8161"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8162"	"Ramphastos dicolorus"	-47.353947	-24.026968
"8163"	"Ramphastos dicolorus"	-54.168785	-25.857317
"8164"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8165"	"Ramphastos dicolorus"	-51.70606	-26.051758
"8166"	"Ramphastos dicolorus"	-54.827625	-27.058887
"8167"	"Ramphastos dicolorus"	-49.013054	-27.661947
"8168"	"Ramphastos dicolorus"	-46.846634	-23.607727
"8169"	"Ramphastos dicolorus"	-48.4174	-24.2472
"8170"	"Ramphastos dicolorus"	-54.325504	-25.693436
"8171"	"Ramphastos dicolorus"	-45.67592	-22.797112
"8172"	"Ramphastos dicolorus"	-50.21143	-25.561188
"8173"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8174"	"Ramphastos dicolorus"	-46.637756	-23.461594
"8175"	"Ramphastos dicolorus"	-46.58671	-23.404478
"8176"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8177"	"Ramphastos dicolorus"	-46.711132	-23.700237
"8178"	"Ramphastos dicolorus"	-45.836376	-22.72716
"8179"	"Ramphastos dicolorus"	-45.41422	-22.717943
"8180"	"Ramphastos dicolorus"	-53.61411	-29.694176
"8181"	"Ramphastos dicolorus"	-48.91961	-27.064713
"8182"	"Ramphastos dicolorus"	-47.561188	-24.00366
"8183"	"Ramphastos dicolorus"	-50.50801	-25.949747
"8184"	"Ramphastos dicolorus"	-44.90073	-23.152863
"8185"	"Ramphastos dicolorus"	-51.08037	-29.518175
"8186"	"Ramphastos dicolorus"	-46.457584	-23.810413
"8187"	"Ramphastos dicolorus"	-43.80001	-21.646614
"8188"	"Ramphastos dicolorus"	-44.609116	-22.435974
"8189"	"Ramphastos dicolorus"	-54.633335	-24.466667
"8190"	"Ramphastos dicolorus"	-45.371216	-23.832409
"8191"	"Ramphastos dicolorus"	-50.21143	-25.561188
"8192"	"Ramphastos dicolorus"	-50.39872	-24.9565
"8193"	"Ramphastos dicolorus"	-46.62246	-23.441994
"8194"	"Ramphastos dicolorus"	-49.55079	-25.339333
"8195"	"Ramphastos dicolorus"	-45.746033	-22.946346
"8196"	"Ramphastos dicolorus"	-55.528538	-24.134222
"8197"	"Ramphastos dicolorus"	-41.76135	-20.585304
"8198"	"Ramphastos dicolorus"	-47.181057	-23.969463
"8199"	"Ramphastos dicolorus"	-46.721397	-23.631964
"8200"	"Ramphastos dicolorus"	-48.47479	-27.585695
"8201"	"Ramphastos dicolorus"	-48.921204	-27.145462
"8202"	"Ramphastos dicolorus"	-53.981075	-25.859623
"8203"	"Ramphastos dicolorus"	-45.172302	-23.513237
"8204"	"Ramphastos dicolorus"	-49.126377	-27.841124
"8205"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8206"	"Ramphastos dicolorus"	-44.508434	-22.30725
"8207"	"Ramphastos dicolorus"	-46.3554	-23.948
"8208"	"Ramphastos dicolorus"	-55.528538	-24.134222
"8209"	"Ramphastos dicolorus"	-51.13011	-29.200512
"8210"	"Ramphastos dicolorus"	-48.89358	-27.099215
"8211"	"Ramphastos dicolorus"	-48.534016	-27.759506
"8212"	"Ramphastos dicolorus"	-45.138645	-23.36312
"8213"	"Ramphastos dicolorus"	-45.87686	-22.874132
"8214"	"Ramphastos dicolorus"	-48.2985	-24.312246
"8215"	"Ramphastos dicolorus"	-46.257698	-23.716682
"8216"	"Ramphastos dicolorus"	-47.001396	-23.579515
"8217"	"Ramphastos dicolorus"	-51.986317	-26.512747
"8218"	"Ramphastos dicolorus"	-45.776527	-23.613768
"8219"	"Ramphastos dicolorus"	-45.504257	-22.695183
"8220"	"Ramphastos dicolorus"	-45.5712	-22.791494
"8221"	"Ramphastos dicolorus"	-49.09659	-26.210752
"8222"	"Ramphastos dicolorus"	-49.66236	-27.215921
"8223"	"Ramphastos dicolorus"	-44.440228	-21.62042
"8224"	"Ramphastos dicolorus"	-46.907154	-23.792896
"8225"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8226"	"Ramphastos dicolorus"	-54.10814	-26.624443
"8227"	"Ramphastos dicolorus"	-48.40946	-24.26784
"8228"	"Ramphastos dicolorus"	-45.602272	-22.714874
"8229"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8230"	"Ramphastos dicolorus"	-45.99569	-22.808262
"8231"	"Ramphastos dicolorus"	-53.86636	-27.140377
"8232"	"Ramphastos dicolorus"	-50.17481	-29.480993
"8233"	"Ramphastos dicolorus"	-48.64178	-26.310379
"8234"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8235"	"Ramphastos dicolorus"	-46.29076	-23.772802
"8236"	"Ramphastos dicolorus"	-54.167896	-26.781841
"8237"	"Ramphastos dicolorus"	-44.735508	-22.361868
"8238"	"Ramphastos dicolorus"	-45.636154	-22.827513
"8239"	"Ramphastos dicolorus"	-46.92638	-23.79314
"8240"	"Ramphastos dicolorus"	-44.54199	-22.493315
"8241"	"Ramphastos dicolorus"	-55.65976	-26.63364
"8242"	"Ramphastos dicolorus"	-44.609116	-22.435974
"8243"	"Ramphastos dicolorus"	-45.714832	-22.642946
"8244"	"Ramphastos dicolorus"	-46.75843	-23.561085
"8245"	"Ramphastos dicolorus"	-47.352463	-24.030182
"8246"	"Ramphastos dicolorus"	-46.047066	-23.071283
"8247"	"Ramphastos dicolorus"	-46.257698	-23.716682
"8248"	"Ramphastos dicolorus"	-46.257698	-23.716682
"8249"	"Ramphastos dicolorus"	-46.85286	-23.673464
"8250"	"Ramphastos dicolorus"	-47.007915	-23.752607
"8251"	"Ramphastos dicolorus"	-53.975986	-25.8573
"8252"	"Ramphastos dicolorus"	-52.406116	-26.390871
"8253"	"Ramphastos dicolorus"	-53.972546	-25.870007
"8254"	"Ramphastos dicolorus"	-54.102165	-26.632334
"8255"	"Ramphastos dicolorus"	-44.60821	-22.438553
"8256"	"Ramphastos dicolorus"	-46.316048	-23.691973
"8257"	"Ramphastos dicolorus"	-48.716106	-26.776033
"8258"	"Ramphastos dicolorus"	-46.467617	-23.575394
"8259"	"Ramphastos dicolorus"	-46.465134	-23.850883
"8260"	"Ramphastos dicolorus"	-54.16482	-25.8574
"8261"	"Ramphastos dicolorus"	-51.87489	-26.103607
"8262"	"Ramphastos dicolorus"	-47.99379	-24.039276
"8263"	"Ramphastos dicolorus"	-45.520306	-22.838528
"8264"	"Ramphastos dicolorus"	-45.933582	-23.071678
"8265"	"Ramphastos dicolorus"	-46.301388	-23.777185
"8266"	"Ramphastos dicolorus"	-46.301388	-23.777185
"8267"	"Ramphastos dicolorus"	-44.615078	-22.431982
"8268"	"Ramphastos dicolorus"	-46.96405	-23.842628
"8269"	"Ramphastos dicolorus"	-46.028744	-23.410894
"8270"	"Ramphastos dicolorus"	-46.257698	-23.716682
"8271"	"Ramphastos dicolorus"	-44.892544	-23.149261
"8272"	"Ramphastos dicolorus"	-54.437435	-25.654383
"8273"	"Ramphastos dicolorus"	-50.983677	-25.056536
"8274"	"Ramphastos dicolorus"	-46.62337	-23.638762
"8275"	"Ramphastos dicolorus"	-45.603172	-22.774654
"8276"	"Ramphastos dicolorus"	-49.176178	-27.67893
"8277"	"Ramphastos dicolorus"	-47.023087	-24.364729
"8278"	"Ramphastos dicolorus"	-45.89024	-23.170162
"8279"	"Ramphastos dicolorus"	-47.152634	-24.016573
"8280"	"Ramphastos dicolorus"	-39.065277	-15.182222
"8281"	"Ramphastos dicolorus"	-50.26831	-25.888823
"8282"	"Ramphastos dicolorus"	-50.21143	-25.561188
"8283"	"Ramphastos dicolorus"	-46.467617	-23.575394
"8284"	"Ramphastos dicolorus"	-46.42038	-23.70925
"8285"	"Ramphastos dicolorus"	-46.29076	-23.772802
"8286"	"Ramphastos dicolorus"	-46.95977	-23.695135
"8287"	"Ramphastos dicolorus"	-46.257698	-23.716682
"8288"	"Ramphastos dicolorus"	-49.769962	-27.212626
"8289"	"Ramphastos dicolorus"	-49.48029	-28.66558
"8290"	"Ramphastos dicolorus"	-48.51252	-27.531353
"8291"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8292"	"Ramphastos dicolorus"	-44.92196	-23.155016
"8293"	"Ramphastos dicolorus"	-48.71001	-25.43124
"8294"	"Ramphastos dicolorus"	-50.24609	-29.53228
"8295"	"Ramphastos dicolorus"	-52.436047	-31.65093
"8296"	"Ramphastos dicolorus"	-54.168785	-25.857317
"8297"	"Ramphastos dicolorus"	-54.102165	-26.632334
"8298"	"Ramphastos dicolorus"	-48.81067	-27.73223
"8299"	"Ramphastos dicolorus"	-50.21143	-25.561188
"8300"	"Ramphastos dicolorus"	-50.17481	-29.480993
"8301"	"Ramphastos dicolorus"	-46.457584	-23.810413
"8302"	"Ramphastos dicolorus"	-48.40946	-24.26784
"8303"	"Ramphastos dicolorus"	-47.353947	-24.026968
"8304"	"Ramphastos dicolorus"	-47.142677	-23.960402
"8305"	"Ramphastos dicolorus"	-47.63519	-24.323141
"8306"	"Ramphastos dicolorus"	-51.233124	-29.07882
"8307"	"Ramphastos dicolorus"	-45.520306	-22.838528
"8308"	"Ramphastos dicolorus"	-54.55989	-27.021738
"8309"	"Ramphastos dicolorus"	-47.026203	-24.367409
"8310"	"Ramphastos dicolorus"	-44.61104	-22.444906
"8311"	"Ramphastos dicolorus"	-44.87048	-23.152365
"8312"	"Ramphastos dicolorus"	-46.620525	-23.335327
"8313"	"Ramphastos dicolorus"	-55.483334	-25.633333
"8314"	"Ramphastos dicolorus"	-50.21143	-25.561188
"8315"	"Ramphastos dicolorus"	-45.854992	-22.659224
"8316"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8317"	"Ramphastos dicolorus"	-53.959457	-25.859821
"8318"	"Ramphastos dicolorus"	-46.61889	-23.892998
"8319"	"Ramphastos dicolorus"	-48.2985	-24.312246
"8320"	"Ramphastos dicolorus"	-44.756813	-22.373522
"8321"	"Ramphastos dicolorus"	-46.72961	-23.86628
"8322"	"Ramphastos dicolorus"	-52.031147	-26.22401
"8323"	"Ramphastos dicolorus"	-44.608604	-22.436708
"8324"	"Ramphastos dicolorus"	-45.89917	-22.691177
"8325"	"Ramphastos dicolorus"	-54.438286	-25.642454
"8326"	"Ramphastos dicolorus"	-48.70092	-27.39289
"8327"	"Ramphastos dicolorus"	-43.48842	-20.097742
"8328"	"Ramphastos dicolorus"	-44.92196	-23.155016
"8329"	"Ramphastos dicolorus"	-44.615078	-22.431982
"8330"	"Ramphastos dicolorus"	-54.10814	-26.624443
"8331"	"Ramphastos dicolorus"	-45.73604	-22.94943
"8332"	"Ramphastos dicolorus"	-47.561188	-24.00366
"8333"	"Ramphastos dicolorus"	-54.570858	-25.55
"8334"	"Ramphastos dicolorus"	-45.357586	-22.61571
"8335"	"Ramphastos dicolorus"	-45.023266	-23.238897
"8336"	"Ramphastos dicolorus"	-47.51018	-24.017117
"8337"	"Ramphastos dicolorus"	-46.47826	-23.583773
"8338"	"Ramphastos dicolorus"	-47.007915	-23.752607
"8339"	"Ramphastos dicolorus"	-50.24609	-29.53228
"8340"	"Ramphastos dicolorus"	-54.085	-26.0007
"8341"	"Ramphastos dicolorus"	-45.15685	-23.463778
"8342"	"Ramphastos dicolorus"	-54.378563	-24.373846
"8343"	"Ramphastos dicolorus"	-48.47479	-27.585695
"8344"	"Ramphastos dicolorus"	-45.520306	-22.838528
"8345"	"Ramphastos dicolorus"	-45.141125	-23.344837
"8346"	"Ramphastos dicolorus"	-49.152023	-26.524164
"8347"	"Ramphastos dicolorus"	-41.730247	-20.467573
"8348"	"Ramphastos dicolorus"	-49.83937	-29.383455
"8349"	"Ramphastos dicolorus"	-46.711132	-23.700237
"8350"	"Ramphastos dicolorus"	-54.437435	-25.654383
"8351"	"Ramphastos dicolorus"	-45.3765	-22.412592
"8352"	"Ramphastos dicolorus"	-54.102165	-26.632334
"8353"	"Ramphastos dicolorus"	-46.021072	-23.793718
"8354"	"Ramphastos dicolorus"	-52.031147	-26.22401
"8355"	"Ramphastos dicolorus"	-47.986244	-24.049623
"8356"	"Ramphastos dicolorus"	-53.959457	-25.859821
"8357"	"Ramphastos dicolorus"	-48.2985	-24.312246
"8358"	"Ramphastos dicolorus"	-46.03881	-23.57697
"8359"	"Ramphastos dicolorus"	-46.340157	-23.763912
"8360"	"Ramphastos dicolorus"	-46.340157	-23.763912
"8361"	"Ramphastos dicolorus"	-54.45451	-25.715017
"8362"	"Ramphastos dicolorus"	-53.706722	-25.58947
"8363"	"Ramphastos dicolorus"	-47.993073	-24.057072
"8364"	"Ramphastos dicolorus"	-48.921204	-27.145462
"8365"	"Ramphastos dicolorus"	-49.317513	-26.665007
"8366"	"Ramphastos dicolorus"	-47.152634	-24.016573
"8367"	"Ramphastos dicolorus"	-49.60817	-24.362038
"8368"	"Ramphastos dicolorus"	-47.993073	-24.057072
"8369"	"Ramphastos dicolorus"	-55.60235	-26.99439
"8370"	"Ramphastos dicolorus"	-47.026226	-24.392633
"8371"	"Ramphastos dicolorus"	-48.63221	-26.971355
"8372"	"Ramphastos dicolorus"	-46.62337	-23.638762
"8373"	"Ramphastos dicolorus"	-45.481945	-22.689444
"8374"	"Ramphastos dicolorus"	-49.197235	-24.31316
"8375"	"Ramphastos dicolorus"	-43.993576	-21.633703
"8376"	"Ramphastos dicolorus"	-39.125927	-16.544115
"8377"	"Ramphastos dicolorus"	-54.48731	-25.618126
"8378"	"Ramphastos dicolorus"	-45.86574	-22.886114
"8379"	"Ramphastos dicolorus"	-45.13332	-23.462885
"8380"	"Ramphastos dicolorus"	-51.728344	-28.197609
"8381"	"Ramphastos dicolorus"	-49.284336	-25.378326
"8382"	"Ramphastos dicolorus"	-46.340157	-23.763912
"8383"	"Ramphastos dicolorus"	-49.07411	-26.611046
"8384"	"Ramphastos dicolorus"	-46.866684	-23.612091
"8385"	"Ramphastos dicolorus"	-44.97402	-23.059975
"8386"	"Ramphastos dicolorus"	-44.59375	-22.665842
"8387"	"Ramphastos dicolorus"	-46.26137	-23.401892
"8388"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8389"	"Ramphastos dicolorus"	-52.315624	-24.102978
"8390"	"Ramphastos dicolorus"	-45.07139	-23.394444
"8391"	"Ramphastos dicolorus"	-45.636154	-22.827513
"8392"	"Ramphastos dicolorus"	-52.031147	-26.22401
"8393"	"Ramphastos dicolorus"	-45.172073	-23.513142
"8394"	"Ramphastos dicolorus"	-50.875195	-27.497814
"8395"	"Ramphastos dicolorus"	-49.148468	-26.642818
"8396"	"Ramphastos dicolorus"	-54.21629	-26.86828
"8397"	"Ramphastos dicolorus"	-47.31858	-23.663042
"8398"	"Ramphastos dicolorus"	-50.17481	-29.480993
"8399"	"Ramphastos dicolorus"	-46.62337	-23.638762
"8400"	"Ramphastos dicolorus"	-48.70092	-27.39289
"8401"	"Ramphastos dicolorus"	-49.33704	-26.18133
"8402"	"Ramphastos dicolorus"	-48.409615	-24.267883
"8403"	"Ramphastos dicolorus"	-46.61889	-23.892998
"8404"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8405"	"Ramphastos dicolorus"	-44.545105	-22.97946
"8406"	"Ramphastos dicolorus"	-46.457584	-23.810413
"8407"	"Ramphastos dicolorus"	-43.48859	-20.097754
"8408"	"Ramphastos dicolorus"	-48.2985	-24.312246
"8409"	"Ramphastos dicolorus"	-45.933582	-23.071678
"8410"	"Ramphastos dicolorus"	-46.47826	-23.583773
"8411"	"Ramphastos dicolorus"	-46.457584	-23.810413
"8412"	"Ramphastos dicolorus"	-45.590237	-22.70341
"8413"	"Ramphastos dicolorus"	-46.316048	-23.691973
"8414"	"Ramphastos dicolorus"	-45.481945	-22.689444
"8415"	"Ramphastos dicolorus"	-49.284336	-25.378326
"8416"	"Ramphastos dicolorus"	-47.561188	-24.00366
"8417"	"Ramphastos dicolorus"	-49.66236	-27.215921
"8418"	"Ramphastos dicolorus"	-45.550858	-22.759525
"8419"	"Ramphastos dicolorus"	-48.4174	-24.2472
"8420"	"Ramphastos dicolorus"	-50.17481	-29.480993
"8421"	"Ramphastos dicolorus"	-45.871254	-22.955738
"8422"	"Ramphastos dicolorus"	-44.760864	-22.375328
"8423"	"Ramphastos dicolorus"	-45.669353	-22.719374
"8424"	"Ramphastos dicolorus"	-46.58215	-23.297714
"8425"	"Ramphastos dicolorus"	-47.023087	-24.364729
"8426"	"Ramphastos dicolorus"	-47.152634	-24.016573
"8427"	"Ramphastos dicolorus"	-45.933582	-23.071678
"8428"	"Ramphastos dicolorus"	-48.2985	-24.312246
"8429"	"Ramphastos dicolorus"	-46.846634	-23.607727
"8430"	"Ramphastos dicolorus"	-47.358276	-24.03051
"8431"	"Ramphastos dicolorus"	-47.352463	-24.030182
"8432"	"Ramphastos dicolorus"	-49.240173	-26.376787
"8433"	"Ramphastos dicolorus"	-49.05473	-26.972088
"8434"	"Ramphastos dicolorus"	-45.669353	-22.719374
"8435"	"Ramphastos dicolorus"	-45.571056	-22.791214
"8436"	"Ramphastos dicolorus"	-46.62337	-23.638762
"8437"	"Ramphastos dicolorus"	-55.595715	-26.99656
"8438"	"Ramphastos dicolorus"	-45.667248	-22.68644
"8439"	"Ramphastos dicolorus"	-52.195614	-29.269772
"8440"	"Ramphastos dicolorus"	-45.13332	-23.462885
"8441"	"Ramphastos dicolorus"	-46.716587	-23.719648
"8442"	"Ramphastos dicolorus"	-47.114525	-23.527122
"8443"	"Ramphastos dicolorus"	-45.394474	-22.459343
"8444"	"Ramphastos dicolorus"	-48.921204	-27.145462
"8445"	"Ramphastos dicolorus"	-46.72961	-23.86628
"8446"	"Ramphastos dicolorus"	-47.993073	-24.057072
"8447"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8448"	"Ramphastos dicolorus"	-54.438286	-25.642454
"8449"	"Ramphastos dicolorus"	-48.2985	-24.312246
"8450"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8451"	"Ramphastos dicolorus"	-54.239517	-26.396564
"8452"	"Ramphastos dicolorus"	-46.637756	-23.461594
"8453"	"Ramphastos dicolorus"	-47.986244	-24.049623
"8454"	"Ramphastos dicolorus"	-54.073753	-26.607634
"8455"	"Ramphastos dicolorus"	-44.946648	-22.386673
"8456"	"Ramphastos dicolorus"	-49.16903	-26.558968
"8457"	"Ramphastos dicolorus"	-44.507496	-22.261608
"8458"	"Ramphastos dicolorus"	-46.257698	-23.716682
"8459"	"Ramphastos dicolorus"	-44.610073	-22.450499
"8460"	"Ramphastos dicolorus"	-44.065434	-22.948107
"8461"	"Ramphastos dicolorus"	-48.865917	-27.058237
"8462"	"Ramphastos dicolorus"	-48.81067	-27.73223
"8463"	"Ramphastos dicolorus"	-47.561188	-24.00366
"8464"	"Ramphastos dicolorus"	-54.426273	-25.722132
"8465"	"Ramphastos dicolorus"	-46.711132	-23.700237
"8466"	"Ramphastos dicolorus"	-55.78011	-26.46233
"8467"	"Ramphastos dicolorus"	-41.77533	-20.580246
"8468"	"Ramphastos dicolorus"	-46.257698	-23.716682
"8469"	"Ramphastos dicolorus"	-47.353947	-24.026968
"8470"	"Ramphastos dicolorus"	-52.29488	-26.05748
"8471"	"Ramphastos dicolorus"	-46.75843	-23.561085
"8472"	"Ramphastos dicolorus"	-44.973015	-22.195736
"8473"	"Ramphastos dicolorus"	-46.316048	-23.691973
"8474"	"Ramphastos dicolorus"	-46.841537	-23.576815
"8475"	"Ramphastos dicolorus"	-55.528538	-24.134222
"8476"	"Ramphastos dicolorus"	-46.303146	-24.011265
"8477"	"Ramphastos dicolorus"	-53.89927	-27.150505
"8478"	"Ramphastos dicolorus"	-45.13332	-23.462885
"8479"	"Ramphastos dicolorus"	-53.97564	-25.793688
"8480"	"Ramphastos dicolorus"	-49.240173	-26.376787
"8481"	"Ramphastos dicolorus"	-46.457584	-23.810413
"8482"	"Ramphastos dicolorus"	-45.58983	-22.73724
"8483"	"Ramphastos dicolorus"	-54.090076	-26.954567
"8484"	"Ramphastos dicolorus"	-46.301388	-23.777185
"8485"	"Ramphastos dicolorus"	-45.67592	-22.797112
"8486"	"Ramphastos dicolorus"	-48.2985	-24.312246
"8487"	"Ramphastos dicolorus"	-50.94957	-29.568584
"8488"	"Ramphastos dicolorus"	-55.602627	-26.985817
"8489"	"Ramphastos dicolorus"	-46.132	-23.42564
"8490"	"Ramphastos dicolorus"	-46.63632	-23.452223
